index,id,datetime,time,reading,measure,port
267,pine chip NO3 humid,03/20/2018 14:46:42,7982.000,980.0,Pressure,COM6

267,pine chip NO3 humid,03/20/2018 14:46:42,7982.000,31.7,uvTemperature,COM6

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,930.0,CO2,COM4

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,81.3,Humidity,COM4

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,28.5,Temperature,COM4

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,0.84,NH3,COM5

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,4.50,CO,COM5

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,0.60,NO2,COM5

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,777.26,C3H8,COM5

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,517.91,C4H10,COM5

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,691.83,CH4,COM5

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,0.76,H2,COM5

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,1.68,C2H5OH,COM5

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,19.7,O2,COM6

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,980.0,Pressure,COM6

268,pine chip NO3 humid,03/20/2018 14:47:12,8012.000,31.8,uvTemperature,COM6

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,919.0,CO2,COM4

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,81.3,Humidity,COM4

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,28.5,Temperature,COM4

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,0.85,NH3,COM5

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,4.52,CO,COM5

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,0.61,NO2,COM5

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,793.75,C3H8,COM5

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,527.23,C4H10,COM5

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,704.65,CH4,COM5

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,0.76,H2,COM5

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,1.69,C2H5OH,COM5

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,19.69,O2,COM6

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,980.0,Pressure,COM6

269,pine chip NO3 humid,03/20/2018 14:47:42,8042.000,31.8,uvTemperature,COM6

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,941.0,CO2,COM4

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,81.3,Humidity,COM4

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,28.5,Temperature,COM4

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,0.84,NH3,COM5

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,4.47,CO,COM5

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,0.61,NO2,COM5

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,777.26,C3H8,COM5

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,517.91,C4H10,COM5

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,679.23,CH4,COM5

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,0.75,H2,COM5

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,1.67,C2H5OH,COM5

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,19.69,O2,COM6

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,980.0,Pressure,COM6

270,pine chip NO3 humid,03/20/2018 14:48:12,8072.000,31.7,uvTemperature,COM6

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,899.0,CO2,COM4

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,81.4,Humidity,COM4

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,28.5,Temperature,COM4

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,0.83,NH3,COM5

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,4.47,CO,COM5

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,0.61,NO2,COM5

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,769.13,C3H8,COM5

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,513.31,C4H10,COM5

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,679.23,CH4,COM5

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,0.75,H2,COM5

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,1.67,C2H5OH,COM5

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,19.69,O2,COM6

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,980.0,Pressure,COM6

271,pine chip NO3 humid,03/20/2018 14:48:42,8102.000,31.8,uvTemperature,COM6

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,932.0,CO2,COM4

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,81.4,Humidity,COM4

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,28.5,Temperature,COM4

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,0.83,NH3,COM5

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,4.45,CO,COM5

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,0.62,NO2,COM5

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,769.13,C3H8,COM5

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,513.31,C4H10,COM5

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,666.85,CH4,COM5

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,0.75,H2,COM5

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,1.65,C2H5OH,COM5

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,19.69,O2,COM6

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,980.0,Pressure,COM6

272,pine chip NO3 humid,03/20/2018 14:49:12,8132.000,31.8,uvTemperature,COM6

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,904.0,CO2,COM4

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,81.4,Humidity,COM4

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,28.5,Temperature,COM4

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,0.83,NH3,COM5

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,4.45,CO,COM5

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,0.62,NO2,COM5

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,769.13,C3H8,COM5

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,513.31,C4H10,COM5

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,666.85,CH4,COM5

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,0.75,H2,COM5

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,1.65,C2H5OH,COM5

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,19.69,O2,COM6

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,980.0,Pressure,COM6

273,pine chip NO3 humid,03/20/2018 14:49:42,8162.000,31.8,uvTemperature,COM6

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,886.0,CO2,COM4

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,81.5,Humidity,COM4

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,28.5,Temperature,COM4

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,0.82,NH3,COM5

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,4.45,CO,COM5

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,0.62,NO2,COM5

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,761.08,C3H8,COM5

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,508.74,C4H10,COM5

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,666.85,CH4,COM5

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,0.75,H2,COM5

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,1.65,C2H5OH,COM5

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,19.69,O2,COM6

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,980.0,Pressure,COM6

274,pine chip NO3 humid,03/20/2018 14:50:12,8192.000,31.8,uvTemperature,COM6

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,902.0,CO2,COM4

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,81.5,Humidity,COM4

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,28.5,Temperature,COM4

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,0.82,NH3,COM5

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,4.45,CO,COM5

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,0.62,NO2,COM5

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,761.08,C3H8,COM5

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,508.74,C4H10,COM5

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,666.85,CH4,COM5

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,0.75,H2,COM5

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,1.65,C2H5OH,COM5

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,19.69,O2,COM6

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,980.0,Pressure,COM6

275,pine chip NO3 humid,03/20/2018 14:50:42,8222.000,31.8,uvTemperature,COM6

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,899.0,CO2,COM4

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,81.6,Humidity,COM4

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,28.5,Temperature,COM4

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,0.82,NH3,COM5

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,4.43,CO,COM5

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,0.63,NO2,COM5

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,761.08,C3H8,COM5

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,508.74,C4H10,COM5

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,654.68,CH4,COM5

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,0.74,H2,COM5

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,1.64,C2H5OH,COM5

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,19.69,O2,COM6

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,980.0,Pressure,COM6

276,pine chip NO3 humid,03/20/2018 14:51:12,8252.000,31.8,uvTemperature,COM6

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,913.0,CO2,COM4

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,81.6,Humidity,COM4

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,28.5,Temperature,COM4

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,0.82,NH3,COM5

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,4.43,CO,COM5

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,0.63,NO2,COM5

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,753.10,C3H8,COM5

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,504.21,C4H10,COM5

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,654.68,CH4,COM5

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,0.74,H2,COM5

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,1.64,C2H5OH,COM5

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,19.69,O2,COM6

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,980.0,Pressure,COM6

277,pine chip NO3 humid,03/20/2018 14:51:42,8282.000,31.8,uvTemperature,COM6

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,904.0,CO2,COM4

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,81.6,Humidity,COM4

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,28.5,Temperature,COM4

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,0.82,NH3,COM5

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,4.43,CO,COM5

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,0.63,NO2,COM5

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,753.10,C3H8,COM5

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,504.21,C4H10,COM5

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,654.68,CH4,COM5

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,0.74,H2,COM5

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,1.64,C2H5OH,COM5

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,19.69,O2,COM6

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,980.0,Pressure,COM6

278,pine chip NO3 humid,03/20/2018 14:52:12,8312.000,31.8,uvTemperature,COM6

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,907.0,CO2,COM4

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,81.6,Humidity,COM4

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,28.5,Temperature,COM4

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,0.82,NH3,COM5

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,4.43,CO,COM5

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,0.63,NO2,COM5

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,761.08,C3H8,COM5

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,508.74,C4H10,COM5

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,654.68,CH4,COM5

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,0.74,H2,COM5

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,1.64,C2H5OH,COM5

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,19.7,O2,COM6

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,980.0,Pressure,COM6

279,pine chip NO3 humid,03/20/2018 14:52:42,8342.000,31.8,uvTemperature,COM6

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,935.0,CO2,COM4

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,81.7,Humidity,COM4

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,28.5,Temperature,COM4

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,0.82,NH3,COM5

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,4.43,CO,COM5

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,0.63,NO2,COM5

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,753.10,C3H8,COM5

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,504.21,C4H10,COM5

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,654.68,CH4,COM5

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,0.74,H2,COM5

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,1.64,C2H5OH,COM5

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,19.7,O2,COM6

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,980.0,Pressure,COM6

280,pine chip NO3 humid,03/20/2018 14:53:12,8372.000,31.8,uvTemperature,COM6

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,940.0,CO2,COM4

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,81.7,Humidity,COM4

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,28.5,Temperature,COM4

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,0.81,NH3,COM5

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,4.41,CO,COM5

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,0.64,NO2,COM5

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,745.20,C3H8,COM5

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,499.72,C4H10,COM5

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,642.71,CH4,COM5

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,0.74,H2,COM5

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,1.63,C2H5OH,COM5

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,19.69,O2,COM6

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,980.0,Pressure,COM6

281,pine chip NO3 humid,03/20/2018 14:53:42,8402.000,31.7,uvTemperature,COM6

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,926.0,CO2,COM4

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,81.7,Humidity,COM4

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,28.4,Temperature,COM4

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,0.81,NH3,COM5

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,4.41,CO,COM5

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,0.64,NO2,COM5

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,745.20,C3H8,COM5

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,499.72,C4H10,COM5

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,642.71,CH4,COM5

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,0.74,H2,COM5

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,1.63,C2H5OH,COM5

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,19.69,O2,COM6

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,980.0,Pressure,COM6

282,pine chip NO3 humid,03/20/2018 14:54:12,8432.000,31.8,uvTemperature,COM6

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,943.0,CO2,COM4

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,81.7,Humidity,COM4

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,28.4,Temperature,COM4

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,0.81,NH3,COM5

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,4.41,CO,COM5

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,0.64,NO2,COM5

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,745.20,C3H8,COM5

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,499.72,C4H10,COM5

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,642.71,CH4,COM5

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,0.74,H2,COM5

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,1.63,C2H5OH,COM5

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,19.69,O2,COM6

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,980.0,Pressure,COM6

283,pine chip NO3 humid,03/20/2018 14:54:42,8462.000,31.8,uvTemperature,COM6

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,943.0,CO2,COM4

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,81.8,Humidity,COM4

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,28.4,Temperature,COM4

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,0.81,NH3,COM5

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,4.41,CO,COM5

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,0.64,NO2,COM5

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,737.37,C3H8,COM5

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,495.26,C4H10,COM5

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,642.71,CH4,COM5

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,0.74,H2,COM5

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,1.63,C2H5OH,COM5

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,19.69,O2,COM6

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,980.0,Pressure,COM6

284,pine chip NO3 humid,03/20/2018 14:55:12,8492.000,31.7,uvTemperature,COM6

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,902.0,CO2,COM4

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,81.8,Humidity,COM4

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,28.4,Temperature,COM4

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,0.81,NH3,COM5

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,4.41,CO,COM5

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,0.64,NO2,COM5

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,737.37,C3H8,COM5

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,495.26,C4H10,COM5

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,642.71,CH4,COM5

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,0.74,H2,COM5

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,1.63,C2H5OH,COM5

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,19.69,O2,COM6

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,980.0,Pressure,COM6

285,pine chip NO3 humid,03/20/2018 14:55:42,8522.000,31.7,uvTemperature,COM6

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,957.0,CO2,COM4

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,81.8,Humidity,COM4

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,28.4,Temperature,COM4

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,0.81,NH3,COM5

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,4.39,CO,COM5

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,0.65,NO2,COM5

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,737.37,C3H8,COM5

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,495.26,C4H10,COM5

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,630.96,CH4,COM5

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,0.73,H2,COM5

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,1.62,C2H5OH,COM5

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,19.69,O2,COM6

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,980.0,Pressure,COM6

286,pine chip NO3 humid,03/20/2018 14:56:12,8552.000,31.8,uvTemperature,COM6

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,952.0,CO2,COM4

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,81.8,Humidity,COM4

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,28.4,Temperature,COM4

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,0.81,NH3,COM5

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,4.43,CO,COM5

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,0.64,NO2,COM5

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,737.37,C3H8,COM5

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,495.26,C4H10,COM5

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,654.68,CH4,COM5

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,0.74,H2,COM5

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,1.64,C2H5OH,COM5

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,19.69,O2,COM6

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,980.0,Pressure,COM6

287,pine chip NO3 humid,03/20/2018 14:56:42,8582.000,31.8,uvTemperature,COM6

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,926.0,CO2,COM4

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,81.9,Humidity,COM4

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,28.4,Temperature,COM4

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,0.81,NH3,COM5

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,4.43,CO,COM5

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,0.64,NO2,COM5

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,745.20,C3H8,COM5

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,499.72,C4H10,COM5

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,654.68,CH4,COM5

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,0.74,H2,COM5

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,1.64,C2H5OH,COM5

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,19.69,O2,COM6

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,980.0,Pressure,COM6

288,pine chip NO3 humid,03/20/2018 14:57:12,8612.000,31.7,uvTemperature,COM6

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,899.0,CO2,COM4

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,81.9,Humidity,COM4

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,28.4,Temperature,COM4

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,0.80,NH3,COM5

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,4.39,CO,COM5

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,0.65,NO2,COM5

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,729.62,C3H8,COM5

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,490.83,C4H10,COM5

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,630.96,CH4,COM5

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,0.73,H2,COM5

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,1.62,C2H5OH,COM5

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,19.69,O2,COM6

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,980.0,Pressure,COM6

289,pine chip NO3 humid,03/20/2018 14:57:42,8642.000,31.7,uvTemperature,COM6

290,pine chip NO3 humid,03/20/2018 14:58:12,8672.000,904.0,CO2,COM4

290,pine chip NO3 humid,03/20/2018 14:58:12,8672.000,81.9,Humidity,COM4

290,pine chip NO3 humid,03/20/2018 14:58:12,8672.000,28.4,Temperature,COM4

